10349,2015-07-25,4049
10350,2015-07-26,8590
10351,2015-07-21,5034
10352,2015-06-02,8859
10353,2015-09-13,8911
10354,2015-07-18,2582
10355,2015-09-11,2489
10356,2015-08-02,8020
10357,2015-07-24,6573
10358,2015-07-29,4251
10359,2015-09-11,1292
10360,2015-08-28,5420
10361,2015-07-19,5931
10362,2015-08-03,1524
10363,2015-08-06,4459
10364,2015-08-23,3932
10365,2015-08-17,5386
10366,2015-06-07,1212
10367,2015-06-05,5951
10368,2015-07-20,8210
10369,2015-06-17,5416
10370,2015-07-06,7050
10371,2015-08-18,2688
10372,2015-06-21,2228
10373,2015-07-03,7140
10374,2015-08-18,8537
10375,2015-06-17,1023
10376,2015-07-09,3674
10377,2015-08-09,8175
10378,2015-07-25,3732
10379,2015-08-24,8318
10380,2015-08-11,2174
10381,2015-07-13,6322
10382,2015-07-14,3489
10383,2015-06-17,7923
10384,2015-07-13,3713
10385,2015-07-03,5564
10386,2015-09-10,2499
10387,2015-08-20,5256
10388,2015-06-25,8521
10389,2015-08-06,6453
10390,2015-06-28,7854
10391,2015-07-11,1683
10392,2015-07-01,8577
10393,2015-07-16,7886
10394,2015-06-18,7984
10395,2015-08-08,1194
10396,2015-06-02,7838
10397,2015-06-22,2386
10398,2015-06-25,7418
10399,2015-07-29,5489
10400,2015-08-15,5305
10401,2015-06-05,6684
10402,2015-08-24,1282
10403,2015-07-09,2378
10404,2015-08-24,6974
10405,2015-09-08,3823
10406,2015-09-08,2116
10407,2015-08-27,4026
10408,2015-06-29,4092
10409,2015-07-15,8784
10410,2015-07-21,1014
10411,2015-08-23,7483
10412,2015-06-05,6863
10413,2015-08-19,1027
10414,2015-06-28,2206
10415,2015-07-17,8998
10416,2015-09-03,6002
10417,2015-08-19,4578
10418,2015-06-07,5973
10419,2015-07-14,2866
10420,2015-06-08,1435
10421,2015-06-08,6191
10422,2015-08-02,7294
10423,2015-07-22,1012
10424,2015-07-25,5553
10425,2015-08-11,2892
10426,2015-08-15,8815
10427,2015-06-08,2684
10428,2015-08-07,5627
10429,2015-08-20,8071
10430,2015-08-26,3751
10431,2015-08-28,1222
10432,2015-08-15,6191
10433,2015-08-04,7494
10434,2015-08-28,8955
10435,2015-08-15,1532
10436,2015-09-06,1424
10437,2015-09-07,8511
10438,2015-06-27,7038
10439,2015-09-19,4712
10440,2015-07-10,3618
10441,2015-09-18,2372
10442,2015-06-04,5654
10443,2015-06-11,1398
10444,2015-06-17,5370
10445,2015-08-06,6257
10446,2015-09-11,6399
10447,2015-07-09,7730
10448,2015-08-25,6181
10449,2015-06-14,6459
10450,2015-06-28,2683
10451,2015-06-06,5263
10452,2015-06-18,3430
10453,2015-09-17,7130
10454,2015-06-09,7322
10455,2015-06-15,3078
10456,2015-08-15,7585
10457,2015-09-20,4913
10458,2015-06-17,8492
10459,2015-07-13,2205
10460,2015-08-24,3065
10461,2015-07-12,8791
10462,2015-06-09,7660
10463,2015-08-06,3394
10464,2015-07-25,2662
10465,2015-06-04,3527
10466,2015-08-05,6479
10467,2015-07-04,7784
10468,2015-09-03,3793
10469,2015-09-06,8644
10470,2015-08-19,5180
10471,2015-06-07,4533
10472,2015-07-26,7435
10473,2015-06-07,5612
10474,2015-07-28,2423
10475,2015-07-04,1070
10476,2015-07-20,2366
10477,2015-09-10,3829
10478,2015-08-07,4136
10479,2015-08-17,4410
10480,2015-06-23,2348
10481,2015-09-15,5846
10482,2015-09-02,8558
10483,2015-06-04,7747
10484,2015-09-19,7929
10485,2015-08-27,3751
10486,2015-08-06,6145
10487,2015-08-25,4093
10488,2015-08-14,1594
10489,2015-07-16,3154
10490,2015-09-06,8655
10491,2015-06-08,6196
10492,2015-09-11,7716
10493,2015-06-07,2948
10494,2015-06-26,5508
10495,2015-09-19,5293
10496,2015-09-02,2479
10497,2015-06-09,8476
10498,2015-08-14,3640
10499,2015-07-16,4125
10500,2015-09-20,6838
10501,2015-07-07,3997
10502,2015-07-09,6381
10503,2015-08-07,2431
10504,2015-09-02,1062
10505,2015-08-28,1314
10506,2015-06-06,7519
10507,2015-09-20,2504
10508,2015-09-03,8172
10509,2015-07-16,6687
10510,2015-08-05,5901
10511,2015-09-03,1410
10512,2015-06-23,6294
10513,2015-08-28,1964
10514,2015-08-02,7249
10515,2015-07-28,5419
10516,2015-07-31,2473
10517,2015-06-10,8879
10518,2015-09-07,7229
10519,2015-09-02,1580
10520,2015-07-14,7892
10521,2015-06-05,5018
10522,2015-09-09,2494
10523,2015-06-11,1580
10524,2015-08-07,4677
10525,2015-07-17,6875
10526,2015-06-17,2356
10527,2015-06-25,1713
10528,2015-08-14,1206
10529,2015-08-14,5906
10530,2015-09-17,7025
10531,2015-06-29,4374
10532,2015-07-06,8342
10533,2015-09-10,4466
10534,2015-08-23,1989
10535,2015-07-10,6374
10536,2015-07-15,6981
10537,2015-06-16,8632
10538,2015-07-29,8016
10539,2015-08-20,4428
10540,2015-06-26,3600
10541,2015-06-21,6961
10542,2015-08-20,3624
10543,2015-06-12,1384
10544,2015-08-09,8949
10545,2015-08-30,1832
10546,2015-08-29,3560
10547,2015-07-09,3160
10548,2015-09-10,7228
10549,2015-06-25,3166
10550,2015-06-17,2644
10551,2015-08-01,8575
10552,2015-06-23,5001
10553,2015-06-06,4390
10554,2015-07-27,6003
10555,2015-07-23,3322
10556,2015-09-18,7167
10557,2015-06-28,1636
10558,2015-09-17,2057
10559,2015-07-08,8552
10560,2015-09-18,5450
10561,2015-09-06,4524
10562,2015-09-15,4847
10563,2015-06-25,5528
10564,2015-09-16,3917
10565,2015-06-22,6644
10566,2015-07-13,6970
10567,2015-06-02,7681
10568,2015-08-14,1474
10569,2015-06-05,6510
10570,2015-07-08,4074
10571,2015-08-11,2889
10572,2015-06-16,4575
10573,2015-06-28,1565
10574,2015-08-11,2083
10575,2015-06-13,3905
10576,2015-08-16,4917
10577,2015-06-28,7528
10578,2015-07-17,4083
10579,2015-06-11,1149
10580,2015-08-12,2116
10581,2015-07-13,8415
10582,2015-08-28,4555
10583,2015-07-23,3927
10584,2015-07-20,2322
10585,2015-08-19,5463
10586,2015-06-24,2169
10587,2015-07-25,2710
10588,2015-09-16,1238
10589,2015-06-23,6144
10590,2015-07-04,6750
10591,2015-06-22,5819
10592,2015-06-05,3887
10593,2015-06-05,6615
10594,2015-08-10,1163
10595,2015-06-10,3916
10596,2015-06-18,2760
10597,2015-09-16,3683
10598,2015-07-09,7091
10599,2015-09-01,4531
10600,2015-08-11,2314
10601,2015-09-17,1099
10602,2015-06-12,7712
10603,2015-06-20,3310
10604,2015-07-14,7578
10605,2015-08-19,2141
10606,2015-07-20,3546
10607,2015-06-22,8774
10608,2015-06-04,8188
10609,2015-06-25,8589
10610,2015-09-07,4771
10611,2015-08-06,5985
10612,2015-09-17,2587
10613,2015-08-13,6667
10614,2015-07-07,1697
10615,2015-08-05,6742
10616,2015-06-04,3182
10617,2015-06-08,6774
10618,2015-08-10,4788
10619,2015-09-16,5620
10620,2015-07-01,2797
10621,2015-08-20,2239
10622,2015-07-29,1588
10623,2015-06-07,4323
10624,2015-07-08,4852
10625,2015-06-07,7843
10626,2015-08-12,1413
10627,2015-08-30,8862
10628,2015-08-07,4452
10629,2015-09-03,3191
10630,2015-06-21,2584
10631,2015-07-31,3645
10632,2015-08-29,6530
10633,2015-09-07,1278
10634,2015-07-07,4815
10635,2015-08-04,7132
10636,2015-06-05,8775
10637,2015-09-13,5093
10638,2015-08-24,3746
10639,2015-06-06,5760
10640,2015-08-19,7781
10641,2015-09-09,1533
10642,2015-08-26,1906
10643,2015-06-20,2904
10644,2015-07-15,7566
10645,2015-07-28,3492
10646,2015-07-01,5479
10647,2015-09-04,7664
10648,2015-09-08,8467
10649,2015-08-25,7303
10650,2015-08-27,4412
10651,2015-09-16,5843
10652,2015-09-04,5232
10653,2015-09-11,1041
10654,2015-08-22,6627
10655,2015-07-26,8926
10656,2015-07-02,1110
10657,2015-07-07,6810
10658,2015-08-27,5977
10659,2015-08-30,2142
10660,2015-08-17,5624
10661,2015-06-20,6430
10662,2015-08-03,5042
10663,2015-08-13,8351
10664,2015-07-01,7098
10665,2015-08-23,5979
10666,2015-07-16,5626
10667,2015-06-26,5253
10668,2015-07-11,7742
10669,2015-06-18,1147
10670,2015-06-11,3022
10671,2015-09-20,8104
10672,2015-08-06,6679
10673,2015-08-03,7014
10674,2015-08-29,1426
10675,2015-09-08,6546
10676,2015-07-25,4259
10677,2015-09-11,3750
10678,2015-08-18,9000
10679,2015-06-28,6251
10680,2015-06-21,1058
10681,2015-08-26,6272
10682,2015-06-19,1136
10683,2015-08-20,1219
10684,2015-06-29,4228
10685,2015-07-14,5767
10686,2015-08-29,2860
10687,2015-07-12,8926
10688,2015-07-12,6671
10689,2015-09-19,8465
10690,2015-08-12,7019
10691,2015-07-15,3416
10692,2015-08-14,5528
10693,2015-06-08,3969
10694,2015-09-04,6325
10695,2015-08-23,8857
10696,2015-06-07,6211
10697,2015-07-22,1252
10698,2015-09-16,4225
10699,2015-08-21,6166
10700,2015-08-04,5139
10701,2015-06-07,7557
10702,2015-08-09,2660
10703,2015-06-20,6011
10704,2015-08-08,5209
10705,2015-07-31,6441
10706,2015-06-30,5268
10707,2015-07-26,6766
10708,2015-09-03,6925
10709,2015-09-19,2919
10710,2015-08-06,3914
10711,2015-06-29,8553
10712,2015-09-01,3744
10713,2015-08-14,1622
10714,2015-07-21,8717
10715,2015-08-04,4011
10716,2015-08-20,8026
10717,2015-06-02,6069
10718,2015-07-21,2109
10719,2015-07-14,4870
10720,2015-08-17,4241
10721,2015-06-14,4380
10722,2015-06-18,1377
10723,2015-07-23,2952
10724,2015-09-04,4496
10725,2015-08-04,8908
10726,2015-07-31,1365
10727,2015-07-14,8536
10728,2015-08-17,8216
10729,2015-06-05,3870
10730,2015-07-18,1984
10731,2015-07-25,5326
10732,2015-07-09,8098
10733,2015-08-17,5672
10734,2015-06-08,8860
10735,2015-08-31,2277
10736,2015-07-05,3851
10737,2015-08-21,8632
10738,2015-08-27,5198
10739,2015-09-02,7070
10740,2015-09-10,4590
10741,2015-07-29,6016
10742,2015-09-15,3816
10743,2015-08-04,7395
10744,2015-08-15,1784
10745,2015-07-11,6064
10746,2015-08-08,8428
10747,2015-07-19,1838
10748,2015-08-04,8515
10749,2015-08-03,3388
10750,2015-09-20,2354
10751,2015-06-16,1672
10752,2015-06-10,6662
10753,2015-09-02,3452
10754,2015-08-07,2616
10755,2015-08-08,8853
10756,2015-08-24,3096
10757,2015-06-18,4921
10758,2015-06-30,3929
10759,2015-06-21,1449
10760,2015-08-03,6660
10761,2015-06-03,5429
10762,2015-06-26,6413
10763,2015-07-17,5981
10764,2015-09-17,7650
10765,2015-09-10,1603
10766,2015-06-14,1009
10767,2015-08-06,6014
10768,2015-07-12,4596
10769,2015-08-24,5912
10770,2015-07-17,2368
10771,2015-08-04,2604
10772,2015-06-16,4362
10773,2015-06-02,1582
10774,2015-06-29,3654
10775,2015-06-28,3524
10776,2015-08-10,1922
10777,2015-06-05,3125
10778,2015-08-01,7305
10779,2015-06-29,3621
10780,2015-07-29,2770
10781,2015-08-02,1414
10782,2015-07-21,7514
10783,2015-09-13,5989
10784,2015-08-14,6458
10785,2015-07-24,3166
10786,2015-08-22,5500
10787,2015-08-21,4078
10788,2015-08-19,8615
10789,2015-06-18,5587
10790,2015-09-01,6002
10791,2015-06-17,8586
10792,2015-09-08,5929
10793,2015-08-12,8434
10794,2015-07-23,2464
10795,2015-06-02,2211
10796,2015-06-10,8597
10797,2015-06-04,4584
10798,2015-06-11,2452
10799,2015-06-15,2412
10800,2015-06-17,6130
10801,2015-09-11,8398
10802,2015-07-23,7341
10803,2015-08-27,5415
10804,2015-06-06,6810
10805,2015-09-02,3367
10806,2015-06-07,7460
10807,2015-07-22,7035
10808,2015-07-12,7191
10809,2015-06-27,5605
10810,2015-08-31,3983
10811,2015-09-02,3052
10812,2015-06-04,1576
10813,2015-06-19,1558
10814,2015-07-13,8441
10815,2015-06-25,3509
10816,2015-09-02,6515
10817,2015-09-14,1223
10818,2015-08-27,2916
10819,2015-08-23,1180
10820,2015-08-17,1848
10821,2015-09-04,6274
10822,2015-06-20,7700
10823,2015-07-18,8395
10824,2015-06-27,6642
10825,2015-08-20,2496
10826,2015-06-05,4861
10827,2015-07-16,8003
10828,2015-07-26,5010
10829,2015-06-10,3772
10830,2015-06-16,6298
10831,2015-07-01,8326
10832,2015-09-16,5011
10833,2015-08-11,3320
10834,2015-07-21,7322
10835,2015-06-18,6262
10836,2015-08-11,4764
10837,2015-09-15,8400
10838,2015-06-17,8513
10839,2015-06-14,4941
10840,2015-06-22,2238
10841,2015-07-01,8502
10842,2015-09-10,3936
10843,2015-09-04,7088
10844,2015-07-28,3576
10845,2015-06-22,2646
10846,2015-06-08,8358
10847,2015-07-08,7194
10848,2015-07-28,7030
10849,2015-06-12,1018
10850,2015-06-02,7709
10851,2015-07-27,6302
10852,2015-09-07,3188
10853,2015-06-27,4082
10854,2015-08-12,2497
10855,2015-08-04,7576
10856,2015-06-14,1884
10857,2015-06-26,3704
10858,2015-07-12,2540
10859,2015-07-19,4759
10860,2015-09-09,8317
10861,2015-07-02,6419
10862,2015-06-24,5083
10863,2015-07-31,5243
10864,2015-09-12,1582
10865,2015-09-04,8139
10866,2015-08-15,2501
10867,2015-07-08,5609
10868,2015-06-28,8457
10869,2015-09-18,8321
10870,2015-06-06,5376
10871,2015-08-16,5034
10872,2015-08-23,1021
10873,2015-06-17,7036
10874,2015-06-26,3775
10875,2015-07-05,5512
10876,2015-08-04,5965
10877,2015-08-05,4917
10878,2015-06-22,5236
10879,2015-07-01,1604
10880,2015-09-08,5469
10881,2015-08-10,5124
10882,2015-08-18,2997
10883,2015-09-16,8273
10884,2015-07-01,5290
10885,2015-07-28,2531
10886,2015-07-13,5192
10887,2015-08-10,3987
10888,2015-09-20,5450
10889,2015-07-07,5439
10890,2015-08-23,2693
10891,2015-08-25,1208
10892,2015-07-02,4183
10893,2015-07-26,3567
10894,2015-07-20,1385
10895,2015-06-09,7269
10896,2015-06-06,4129
10897,2015-06-12,2897
10898,2015-08-22,6216
10899,2015-07-11,2443
10900,2015-06-18,2472
10901,2015-09-08,8107
10902,2015-08-03,2952
10903,2015-06-13,8204
10904,2015-07-26,6363
10905,2015-08-30,1854
10906,2015-07-07,5030
10907,2015-07-08,8777
10908,2015-07-03,8019
10909,2015-07-07,1287
10910,2015-06-15,4087
10911,2015-09-02,6149
10912,2015-09-09,1745
10913,2015-07-16,6230
10914,2015-07-05,4820
10915,2015-07-19,6163
10916,2015-09-12,3835
10917,2015-09-05,5117
10918,2015-07-22,8130
10919,2015-07-23,7146
10920,2015-07-11,5792
10921,2015-06-24,6407
10922,2015-07-25,4088
10923,2015-08-22,1479
10924,2015-07-22,5930
10925,2015-06-09,8055
10926,2015-06-08,2802
10927,2015-07-16,8973
10928,2015-09-05,1872
10929,2015-06-12,8965
10930,2015-08-23,2291
10931,2015-06-14,3741
10932,2015-07-11,1421
10933,2015-07-07,7057
10934,2015-09-14,7398
10935,2015-06-11,7568
10936,2015-06-02,8555
10937,2015-08-21,7787
10938,2015-07-31,8246
10939,2015-07-31,2941
10940,2015-08-08,1524
10941,2015-07-19,5239
10942,2015-08-08,4983
10943,2015-08-05,5415
10944,2015-07-28,7773
10945,2015-09-02,4211
10946,2015-08-15,1223
10947,2015-07-31,8591
10948,2015-07-10,5693
10949,2015-06-18,6188
10950,2015-06-16,6314
10951,2015-08-07,7001
10952,2015-08-04,6445
10953,2015-07-19,5602
10954,2015-09-20,6825
10955,2015-08-16,2841
10956,2015-07-21,7514
10957,2015-09-11,5129
10958,2015-09-02,7780
10959,2015-08-18,7366
10960,2015-08-22,1181
10961,2015-07-17,2448
10962,2015-07-20,2732
10963,2015-07-04,2558
10964,2015-06-19,6989
10965,2015-07-15,7688
10966,2015-07-27,2226
10967,2015-07-08,6556
10968,2015-07-14,6984
10969,2015-07-05,3454
10970,2015-06-15,2868
10971,2015-08-08,6547
10972,2015-06-23,4527
10973,2015-08-23,1633
10974,2015-07-14,6919
10975,2015-07-07,7747
10976,2015-09-19,8519
10977,2015-07-19,8741
10978,2015-08-25,7942
10979,2015-07-07,7131
10980,2015-06-04,6795
10981,2015-07-18,8007
10982,2015-09-01,4102
10983,2015-07-26,4468
10984,2015-07-03,7844
10985,2015-08-03,7812
10986,2015-09-19,6395
10987,2015-07-30,8517
10988,2015-07-16,6403
10989,2015-08-04,5990
10990,2015-06-10,3193
10991,2015-09-02,3901
10992,2015-07-08,8858
10993,2015-09-09,2674
10994,2015-08-27,8143
10995,2015-06-07,2290
10996,2015-07-05,4474
10997,2015-08-16,8944
10998,2015-06-22,1900
10999,2015-06-05,8144
11000,2015-07-21,4011
11001,2015-08-14,7475
11002,2015-06-19,3166
11003,2015-07-06,4596
11004,2015-08-27,5613
11005,2015-09-05,8366
11006,2015-06-12,5683
11007,2015-06-18,7200
11008,2015-08-05,8875
11009,2015-08-28,4965
11010,2015-09-05,8499
11011,2015-08-08,7359
11012,2015-07-15,6366
11013,2015-07-30,6850
11014,2015-07-19,7327
11015,2015-07-30,7462
11016,2015-09-04,7701
11017,2015-06-06,8690
11018,2015-08-17,2585
11019,2015-07-28,4772
11020,2015-09-07,3353
11021,2015-06-17,7508
11022,2015-07-16,3726
11023,2015-09-11,4427
11024,2015-07-02,2780
11025,2015-07-23,3129
11026,2015-06-10,4090
11027,2015-07-02,2270
11028,2015-07-22,8284
11029,2015-09-11,2181
11030,2015-06-17,8722
11031,2015-06-08,4227
11032,2015-08-09,4652
11033,2015-06-15,7867
11034,2015-07-29,3986
11035,2015-07-06,7480
11036,2015-09-12,5922
11037,2015-06-12,1682
11038,2015-07-18,1236
11039,2015-06-17,5609
11040,2015-07-03,2689
11041,2015-08-19,1310
11042,2015-09-07,3572
11043,2015-06-23,6917
11044,2015-07-04,7210
11045,2015-07-15,5858
11046,2015-09-20,1434
11047,2015-06-12,8089
11048,2015-06-18,7010
11049,2015-08-07,5132
11050,2015-06-06,7372
11051,2015-06-18,5007
11052,2015-09-05,1786
11053,2015-07-02,5246
11054,2015-06-17,6431
11055,2015-08-26,6576
11056,2015-09-03,2757
11057,2015-08-01,3389
11058,2015-08-20,4513
11059,2015-07-31,2572
11060,2015-06-16,5325
11061,2015-07-16,5961
11062,2015-08-24,4815
11063,2015-09-08,3656
11064,2015-07-02,4810
11065,2015-07-03,3572
11066,2015-06-30,8381
11067,2015-08-06,6829
11068,2015-08-19,8993
11069,2015-07-10,5153
11070,2015-09-13,7176
11071,2015-06-13,3100
11072,2015-08-24,3399
11073,2015-09-03,6524
11074,2015-08-23,8491
11075,2015-07-28,3407
